OrderDetailsID,OrderID,ProductID,Discount,Quantity
OD008177,CA-2017-155642,FUR-FU-10001918,0.6,1
OD008178,US-2017-101721,OFF-PA-10003641,0.2,3
OD008179,CA-2015-136728,OFF-EN-10002621,0.2,1
OD008180,CA-2015-136728,FUR-CH-10003817,0.3,4
OD008181,CA-2016-127194,OFF-PA-10000659,0.0,9
OD008182,CA-2015-140375,OFF-PA-10001870,0.0,3
OD008183,CA-2015-140375,OFF-BI-10000320,0.0,1
OD008184,US-2017-155866,OFF-PA-10004735,0.0,6
OD008185,US-2017-155866,FUR-FU-10004091,0.0,4
OD008186,CA-2015-141327,OFF-BI-10000546,0.7,7
OD008187,CA-2015-141327,OFF-AP-10001293,0.2,3
OD008188,CA-2015-141327,FUR-FU-10000576,0.2,2
OD008189,CA-2015-136700,OFF-PA-10004519,0.0,2
OD008190,CA-2017-102736,TEC-AC-10004568,0.2,4
OD008191,CA-2017-102736,OFF-AR-10001897,0.2,5
OD008192,CA-2017-102736,OFF-PA-10001800,0.2,3
OD008193,CA-2017-125269,OFF-BI-10001628,0.8,5
OD008194,CA-2017-125269,OFF-ST-10004123,0.2,1
OD008195,CA-2015-114811,OFF-ST-10000885,0.0,5
OD008196,CA-2015-114811,TEC-PH-10004165,0.0,2
OD008197,CA-2015-114811,FUR-FU-10002240,0.0,3
OD008198,CA-2015-114811,TEC-MA-10000045,0.0,4
OD008199,CA-2015-114811,FUR-CH-10003746,0.1,2
OD008200,CA-2015-122266,FUR-TA-10000577,0.45,1
OD008201,CA-2015-122266,OFF-AR-10004757,0.2,1
OD008202,CA-2015-141565,OFF-BI-10000545,0.7,6
OD008203,CA-2015-141565,OFF-ST-10001522,0.2,4
OD008204,CA-2017-128769,OFF-AP-10001271,0.2,2
OD008205,CA-2016-116337,FUR-FU-10002030,0.6,5
OD008206,CA-2016-116337,OFF-ST-10001272,0.2,3
OD008207,CA-2015-120845,OFF-BI-10001116,0.7,4
OD008208,CA-2015-120845,OFF-PA-10004665,0.2,1
OD008209,CA-2015-120845,OFF-BI-10004506,0.7,1
OD008210,CA-2015-120845,OFF-BI-10001982,0.7,2
OD008211,CA-2014-120775,OFF-FA-10002676,0.2,3
OD008212,CA-2014-120775,FUR-FU-10000758,0.6,3
OD008213,CA-2014-120775,OFF-LA-10002271,0.2,2
OD008214,CA-2014-120775,OFF-BI-10002609,0.8,3
OD008215,CA-2014-120775,OFF-FA-10000254,0.2,4
OD008216,CA-2014-152905,OFF-ST-10000321,0.2,2
OD008217,CA-2016-104633,OFF-PA-10000241,0.0,6
OD008218,CA-2016-104633,OFF-PA-10004782,0.0,2
OD008219,CA-2017-104136,OFF-PA-10004243,0.0,10
OD008220,CA-2017-104136,OFF-PA-10001033,0.0,1
OD008221,CA-2016-123050,FUR-FU-10000723,0.0,2
OD008222,CA-2016-123050,OFF-ST-10003455,0.0,2
OD008223,CA-2016-123050,TEC-AC-10001109,0.0,3
OD008224,CA-2016-162355,OFF-AR-10004344,0.0,3
OD008225,CA-2016-162355,FUR-BO-10004695,0.0,7
OD008226,CA-2014-158225,OFF-ST-10000675,0.0,5
OD008227,CA-2014-158225,OFF-ST-10002301,0.0,2
OD008228,CA-2017-102204,OFF-SU-10001212,0.2,2
OD008229,CA-2017-102204,FUR-TA-10001889,0.45,4
OD008230,CA-2017-102204,FUR-CH-10002024,0.2,5
OD008231,CA-2017-103065,OFF-ST-10000617,0.2,2
OD008232,CA-2017-103065,OFF-PA-10000380,0.2,1
OD008233,CA-2017-103065,OFF-AR-10003251,0.2,2
OD008234,CA-2017-103065,FUR-FU-10000175,0.2,4
OD008235,CA-2014-109855,OFF-BI-10004716,0.2,2
OD008236,CA-2014-109855,TEC-AC-10002842,0.0,3
OD008237,CA-2014-109897,TEC-PH-10003691,0.2,8
OD008238,CA-2014-109897,FUR-FU-10002878,0.0,3
OD008239,US-2014-143581,OFF-ST-10000991,0.0,3
OD008240,CA-2015-129217,OFF-AP-10002439,0.8,5
OD008241,CA-2015-129217,OFF-AR-10004602,0.2,2
OD008242,CA-2016-133816,TEC-PH-10001795,0.4,2
OD008243,CA-2015-140221,OFF-BI-10002854,0.8,2
OD008244,CA-2015-140221,FUR-FU-10000023,0.6,2
OD008245,CA-2015-140221,OFF-AP-10000828,0.8,5
OD008246,CA-2015-140221,OFF-ST-10000777,0.2,2
OD008247,CA-2017-152310,TEC-CO-10000971,0.0,1
OD008248,CA-2017-152310,OFF-PA-10003134,0.0,4
OD008249,CA-2017-152310,TEC-PH-10002538,0.2,8
OD008250,CA-2017-152310,OFF-ST-10001228,0.0,3
OD008251,CA-2017-152310,TEC-AC-10000397,0.0,5
OD008252,CA-2017-152310,OFF-BI-10004308,0.2,6
OD008253,CA-2016-118101,OFF-PA-10000357,0.0,9
OD008254,CA-2016-118101,OFF-BI-10000773,0.0,1
OD008255,CA-2016-118101,OFF-ST-10001837,0.0,4
OD008256,CA-2016-100307,OFF-PA-10002552,0.0,3
OD008257,CA-2015-138457,OFF-BI-10000014,0.7,4
OD008258,CA-2014-131800,OFF-AP-10004136,0.0,3
OD008259,CA-2014-131800,OFF-BI-10003429,0.2,7
OD008260,CA-2014-118304,TEC-PH-10000376,0.0,2
OD008261,CA-2017-121790,FUR-TA-10003469,0.5,1
OD008262,CA-2017-121790,OFF-SU-10004231,0.2,4
OD008263,CA-2017-121790,TEC-PH-10002584,0.2,4
OD008264,CA-2017-121790,OFF-AR-10003602,0.2,2
OD008265,CA-2016-169670,FUR-CH-10002331,0.1,8
OD008266,CA-2016-139549,FUR-CH-10001802,0.2,4
OD008267,CA-2015-104059,OFF-AR-10000634,0.2,1
OD008268,CA-2017-164112,OFF-ST-10002615,0.0,7
OD008269,CA-2015-143882,OFF-PA-10004040,0.2,9
OD008270,US-2016-139262,OFF-BI-10003727,0.7,3
OD008271,US-2016-139262,OFF-BI-10002026,0.7,2
OD008272,US-2016-139262,OFF-ST-10001496,0.2,3
OD008273,CA-2017-146192,OFF-ST-10003716,0.0,3
OD008274,CA-2017-134810,OFF-EN-10002504,0.2,3
OD008275,CA-2017-134810,FUR-CH-10001270,0.2,3
OD008276,CA-2015-154284,TEC-MA-10004241,0.3,2
OD008277,CA-2015-154284,OFF-AR-10001468,0.2,2
OD008278,CA-2015-154284,TEC-AC-10003198,0.2,8
OD008279,CA-2015-154284,FUR-FU-10003039,0.6,3
OD008280,CA-2014-156244,OFF-PA-10000295,0.2,6
OD008281,CA-2014-156244,OFF-AR-10004344,0.2,5
OD008282,CA-2014-156244,TEC-AC-10002473,0.2,7
OD008283,CA-2014-156244,OFF-AP-10002403,0.2,6
OD008284,CA-2014-156244,OFF-SU-10000432,0.2,2
OD008285,CA-2014-156244,OFF-LA-10000443,0.2,1
OD008286,CA-2015-106362,OFF-BI-10003166,0.7,3
OD008287,US-2017-168802,OFF-BI-10002393,0.2,4
OD008288,US-2017-146906,TEC-PH-10001809,0.0,2
OD008289,CA-2016-166380,OFF-EN-10002600,0.0,9
OD008290,CA-2016-166380,TEC-AC-10000109,0.0,2
OD008291,US-2015-158911,FUR-FU-10003829,0.2,2
OD008292,US-2015-158911,OFF-LA-10003223,0.2,3
OD008293,US-2014-103338,OFF-AR-10001770,0.0,3
OD008294,CA-2015-109169,OFF-EN-10003296,0.0,2
OD008295,US-2017-167318,TEC-AC-10003870,0.0,5
OD008296,US-2017-167318,FUR-CH-10000665,0.2,3
OD008297,US-2014-120313,TEC-PH-10003092,0.2,2
OD008298,CA-2017-135419,FUR-TA-10001086,0.2,4
OD008299,CA-2016-128671,OFF-PA-10001870,0.0,5
OD008300,CA-2016-128671,OFF-BI-10003305,0.0,7
OD008301,CA-2016-128671,OFF-BI-10003007,0.0,2
OD008302,CA-2016-149335,OFF-AR-10001419,0.0,9
OD008303,CA-2014-168312,OFF-ST-10003692,0.2,3
OD008304,CA-2014-168312,FUR-TA-10001866,0.3,3
OD008305,US-2017-105935,FUR-FU-10002157,0.0,4
OD008306,US-2017-105935,TEC-PH-10001459,0.0,7
OD008307,CA-2014-161508,FUR-CH-10002126,0.3,3
OD008308,CA-2014-161508,OFF-FA-10001561,0.2,2
OD008309,CA-2014-161508,OFF-AR-10003158,0.2,7
OD008310,CA-2014-161508,OFF-PA-10001804,0.2,3
OD008311,CA-2017-130904,OFF-AR-10000422,0.2,1
OD008312,CA-2017-130904,OFF-AR-10000127,0.2,8
OD008313,CA-2017-133620,OFF-ST-10004634,0.0,1
OD008314,CA-2015-142937,OFF-AR-10003582,0.2,2
OD008315,US-2016-149790,OFF-BI-10002026,0.8,2
OD008316,CA-2016-130778,OFF-AP-10000595,0.0,2
OD008317,CA-2016-130778,OFF-PA-10001509,0.0,5
OD008318,CA-2017-144456,OFF-ST-10001321,0.2,5
OD008319,CA-2017-144456,TEC-PH-10001750,0.2,3
OD008320,CA-2017-103478,OFF-BI-10001890,0.8,4
OD008321,CA-2017-103478,OFF-BI-10004224,0.8,7
OD008322,CA-2017-118577,OFF-PA-10001357,0.0,3
OD008323,CA-2017-118577,OFF-PA-10004888,0.0,1
OD008324,CA-2017-113572,TEC-AC-10002370,0.0,4
OD008325,CA-2016-153269,OFF-ST-10004634,0.0,1
OD008326,CA-2016-153269,FUR-CH-10002647,0.0,5
OD008327,CA-2016-153269,OFF-PA-10001801,0.0,3
OD008328,CA-2016-153269,OFF-BI-10004632,0.0,4
OD008329,CA-2017-161655,OFF-BI-10002082,0.0,9
OD008330,CA-2016-101469,OFF-AR-10003986,0.0,2
OD008331,CA-2014-153087,OFF-PA-10001243,0.0,4
OD008332,CA-2014-153087,TEC-AC-10003198,0.0,5
OD008333,CA-2017-135076,FUR-CH-10003774,0.2,6
OD008334,CA-2014-161634,OFF-PA-10002262,0.0,5
OD008335,CA-2017-141481,OFF-AP-10004532,0.0,3
OD008336,CA-2016-132549,OFF-ST-10001325,0.0,7
OD008337,US-2014-155544,OFF-LA-10004544,0.2,5
OD008338,US-2014-155544,FUR-FU-10001473,0.2,3
OD008339,US-2014-155544,FUR-CH-10000422,0.2,3
OD008340,US-2015-115238,FUR-FU-10002960,0.0,5
OD008341,US-2015-115238,FUR-FU-10002445,0.0,1
OD008342,US-2015-115238,TEC-PH-10001300,0.0,10
OD008343,US-2015-115238,FUR-FU-10001025,0.0,5
OD008344,US-2015-115238,OFF-PA-10002689,0.0,1
OD008345,CA-2017-132199,FUR-FU-10004245,0.2,2
OD008346,CA-2017-132199,OFF-BI-10003684,0.7,4
OD008347,CA-2017-132199,FUR-TA-10003748,0.4,5
OD008348,CA-2017-132199,OFF-BI-10002133,0.7,5
OD008349,CA-2017-132199,OFF-FA-10002280,0.2,2
OD008350,CA-2016-163174,FUR-FU-10000308,0.0,3
OD008351,CA-2014-110555,OFF-ST-10000876,0.0,7
OD008352,CA-2014-110555,TEC-PH-10000586,0.2,2
OD008353,CA-2014-110555,TEC-AC-10003399,0.0,6
OD008354,CA-2017-147207,OFF-AR-10001955,0.2,2
OD008355,CA-2017-147207,OFF-AP-10000027,0.8,2
OD008356,CA-2017-147207,FUR-TA-10002958,0.3,5
OD008357,CA-2017-147207,OFF-ST-10002615,0.2,3
OD008358,CA-2017-137631,TEC-PH-10002624,0.2,2
OD008359,CA-2017-157273,TEC-PH-10002275,0.2,4
OD008360,CA-2014-109918,OFF-SU-10004290,0.0,4
OD008361,CA-2014-109918,OFF-PA-10000174,0.0,2
OD008362,CA-2014-109918,OFF-BI-10004308,0.2,5
OD008363,CA-2016-118745,FUR-TA-10003473,0.2,3
OD008364,CA-2016-163972,FUR-BO-10003894,0.15,2
OD008365,CA-2014-165393,OFF-BI-10001658,0.8,1
OD008366,CA-2016-113726,FUR-FU-10003535,0.0,3
OD008367,CA-2016-152940,OFF-ST-10000352,0.0,1
OD008368,CA-2015-158701,OFF-AP-10004859,0.0,6
OD008369,CA-2015-158701,OFF-BI-10001294,0.2,6
OD008370,CA-2017-156272,OFF-AP-10001242,0.2,1
OD008371,CA-2015-162964,OFF-ST-10002344,0.2,1
OD008372,CA-2015-162964,OFF-PA-10003349,0.2,3
OD008373,CA-2015-162964,OFF-EN-10003055,0.2,7
OD008374,CA-2014-103527,OFF-PA-10001622,0.2,3
OD008375,CA-2016-134544,TEC-PH-10003800,0.2,2
OD008376,CA-2016-163048,FUR-CH-10001270,0.3,4
OD008377,CA-2016-145135,TEC-AC-10003447,0.0,3
OD008378,CA-2016-145135,OFF-PA-10004285,0.0,2
OD008379,CA-2017-137582,OFF-BI-10001757,0.2,3
OD008380,CA-2015-149601,OFF-ST-10001558,0.0,1
OD008381,CA-2015-149601,OFF-ST-10001328,0.0,5
OD008382,CA-2014-139423,OFF-AP-10004708,0.0,2
OD008383,CA-2016-102596,OFF-FA-10000621,0.2,6
OD008384,CA-2017-153227,OFF-PA-10001838,0.0,2
OD008385,CA-2017-110625,FUR-FU-10001473,0.0,2
OD008386,CA-2016-142594,TEC-PH-10000193,0.0,3
OD008387,CA-2016-142594,FUR-FU-10002045,0.0,5
OD008388,CA-2016-142594,OFF-AP-10002945,0.0,3
OD008389,CA-2016-142594,FUR-TA-10001095,0.3,3
OD008390,CA-2014-152254,OFF-PA-10001144,0.2,7
OD008391,US-2014-120236,OFF-BI-10004099,0.8,5
OD008392,CA-2017-120061,FUR-CH-10001973,0.3,2
OD008393,CA-2015-133837,OFF-ST-10000344,0.2,1
OD008394,CA-2015-110814,OFF-BI-10002026,0.2,5
OD008395,CA-2015-110814,FUR-CH-10003535,0.1,3
OD008396,CA-2015-110814,OFF-PA-10004156,0.0,2
OD008397,CA-2016-154067,OFF-PA-10002254,0.0,4
OD008398,CA-2017-140480,FUR-FU-10003247,0.0,4
OD008399,CA-2017-140480,TEC-AC-10002473,0.0,5
OD008400,CA-2017-140480,FUR-FU-10001057,0.0,2
OD008401,CA-2017-140480,OFF-AR-10001419,0.0,7
OD008402,CA-2017-140480,OFF-AR-10004010,0.0,5
OD008403,CA-2015-134082,OFF-BI-10004230,0.2,4
OD008404,CA-2016-130820,FUR-TA-10001768,0.4,4
OD008405,CA-2016-159765,OFF-AR-10003514,0.0,7
OD008406,CA-2017-132290,FUR-TA-10002228,0.3,4
OD008407,CA-2016-147109,OFF-PA-10001972,0.2,10
OD008408,CA-2016-147109,TEC-AC-10002942,0.2,3
OD008409,CA-2017-107265,OFF-PA-10000474,0.0,3
OD008410,CA-2017-118199,OFF-BI-10004330,0.2,5
OD008411,CA-2017-118199,OFF-ST-10000604,0.0,3
OD008412,CA-2017-118199,FUR-TA-10004154,0.0,1
OD008413,CA-2017-118199,OFF-ST-10000636,0.0,4
OD008414,CA-2017-118199,TEC-AC-10004171,0.0,2
OD008415,CA-2017-150091,TEC-AC-10002167,0.0,3
OD008416,CA-2017-150091,OFF-FA-10000621,0.0,5
OD008417,CA-2017-150091,FUR-FU-10004053,0.0,2
OD008418,CA-2017-150091,FUR-BO-10003404,0.0,5
OD008419,CA-2016-137652,OFF-BI-10004099,0.7,8
OD008420,CA-2015-128356,OFF-SU-10004290,0.2,2
OD008421,CA-2017-167017,OFF-SU-10001935,0.0,2
OD008422,US-2017-132220,TEC-AC-10004227,0.2,6
OD008423,CA-2016-118129,FUR-FU-10004904,0.2,5
OD008424,US-2014-113124,OFF-ST-10001511,0.0,2
OD008425,CA-2017-155621,FUR-FU-10003535,0.0,10
OD008426,US-2014-127635,OFF-FA-10000053,0.2,4
OD008427,US-2014-127635,OFF-PA-10004610,0.2,2
OD008428,US-2014-127635,FUR-FU-10000550,0.6,5
OD008429,US-2014-127635,OFF-BI-10001721,0.8,2
OD008430,CA-2015-151470,OFF-BI-10004040,0.2,11
OD008431,CA-2015-112823,TEC-AC-10002550,0.2,2
OD008432,CA-2014-108861,OFF-BI-10003876,0.2,4
OD008433,CA-2017-114370,TEC-PH-10000213,0.2,2
OD008434,CA-2016-158302,OFF-PA-10002615,0.2,3
OD008435,CA-2017-145779,OFF-PA-10002254,0.2,4
OD008436,US-2016-155173,TEC-PH-10004586,0.4,2
OD008437,US-2016-155173,OFF-BI-10002982,0.7,1
OD008438,US-2016-155173,TEC-PH-10002538,0.4,3
OD008439,CA-2017-125451,FUR-TA-10001039,0.3,4
OD008440,CA-2017-125451,FUR-FU-10004963,0.0,4
OD008441,CA-2017-125451,FUR-FU-10000277,0.0,2
OD008442,CA-2017-125451,FUR-TA-10004915,0.3,3
OD008443,CA-2017-125451,OFF-PA-10003724,0.0,8
OD008444,CA-2017-125451,OFF-AP-10002906,0.0,1
OD008445,CA-2014-131387,TEC-PH-10001459,0.2,5
OD008446,CA-2016-125087,FUR-CH-10002880,0.3,4
OD008447,CA-2016-125087,OFF-ST-10001780,0.2,3
OD008448,CA-2016-125087,FUR-FU-10004748,0.6,5
OD008449,CA-2016-154081,TEC-PH-10001918,0.2,2
OD008450,US-2017-118556,FUR-CH-10001146,0.3,3
OD008451,US-2017-118556,OFF-BI-10004364,0.8,3
OD008452,CA-2014-126200,OFF-BI-10002133,0.8,3
OD008453,CA-2014-126200,OFF-BI-10002225,0.8,3
OD008454,CA-2014-146500,OFF-BI-10002432,0.0,5
OD008455,CA-2014-146500,OFF-ST-10000563,0.0,3
OD008456,CA-2015-169537,OFF-LA-10001982,0.0,2
OD008457,CA-2014-100881,TEC-PH-10003273,0.2,3
OD008458,CA-2015-144043,TEC-AC-10002718,0.2,4
OD008459,CA-2015-116512,OFF-ST-10001505,0.0,3
OD008460,CA-2015-101000,OFF-AP-10000179,0.0,3
OD008461,CA-2016-168557,OFF-BI-10002309,0.2,2
OD008462,US-2016-164196,FUR-TA-10001950,0.0,6
OD008463,US-2017-132031,FUR-BO-10001972,0.2,4
OD008464,US-2017-132031,TEC-AC-10002473,0.2,2
OD008465,US-2017-132031,FUR-FU-10000193,0.2,3
OD008466,US-2017-132031,OFF-LA-10000081,0.2,1
OD008467,CA-2015-169733,OFF-ST-10000876,0.2,1
OD008468,CA-2017-169404,OFF-BI-10004492,0.7,4
OD008469,CA-2017-169404,OFF-PA-10001033,0.2,2
OD008470,CA-2017-134880,OFF-PA-10004039,0.2,1
OD008471,CA-2015-145758,TEC-MA-10004552,0.0,4
OD008472,CA-2017-158736,OFF-AR-10002578,0.0,2
OD008473,US-2016-119270,OFF-PA-10004022,0.0,2
OD008474,CA-2014-109890,TEC-PH-10004100,0.0,2
OD008475,CA-2016-138583,OFF-AR-10001860,0.2,3
OD008476,US-2017-118535,OFF-LA-10001297,0.0,2
OD008477,CA-2016-126284,OFF-BI-10004828,0.0,5
OD008478,CA-2017-142391,FUR-FU-10002759,0.0,10
OD008479,CA-2017-124716,OFF-PA-10000740,0.0,2
OD008480,CA-2017-124716,OFF-PA-10001144,0.0,2
OD008481,CA-2017-124716,OFF-PA-10000859,0.0,3
OD008482,CA-2016-158841,TEC-MA-10001127,0.0,5
OD008483,CA-2016-158841,OFF-BI-10002557,0.0,8
OD008484,CA-2016-158841,FUR-FU-10001731,0.0,7
OD008485,CA-2017-106824,OFF-FA-10001135,0.0,3
OD008486,CA-2015-109190,OFF-PA-10000069,0.2,8
OD008487,CA-2015-109190,TEC-CO-10001943,0.2,3
OD008488,CA-2015-109190,OFF-BI-10000977,0.8,1
OD008489,CA-2016-143154,TEC-AC-10002942,0.2,3
OD008490,CA-2014-169061,OFF-AR-10000588,0.0,3
OD008491,CA-2014-169061,TEC-AC-10002001,0.0,3
OD008492,CA-2014-169061,OFF-SU-10000381,0.0,2
OD008493,CA-2014-169061,OFF-BI-10001617,0.2,6
OD008494,CA-2014-169061,OFF-PA-10001878,0.0,2
OD008495,CA-2015-102316,TEC-PH-10000376,0.2,2
OD008496,CA-2015-102316,FUR-CH-10003396,0.2,3
OD008497,CA-2014-164903,OFF-PA-10003363,0.0,2
OD008498,CA-2016-109400,FUR-CH-10003298,0.3,4
OD008499,CA-2016-130400,OFF-BI-10001757,0.8,9
OD008500,CA-2016-130400,TEC-AC-10004633,0.2,5
OD008501,CA-2016-130400,OFF-EN-10001453,0.2,3
OD008502,CA-2015-135853,TEC-AC-10004761,0.0,11
OD008503,CA-2015-135853,TEC-PH-10003691,0.0,1
OD008504,CA-2015-135853,OFF-BI-10004965,0.0,2
OD008505,CA-2016-103359,OFF-BI-10004233,0.2,2
OD008506,CA-2016-144645,FUR-FU-10003601,0.6,2
OD008507,CA-2017-141614,OFF-PA-10002787,0.2,4
OD008508,CA-2015-122168,OFF-AR-10003602,0.0,3
OD008509,CA-2015-122168,OFF-AR-10002053,0.0,12
OD008510,CA-2016-132899,OFF-AR-10002833,0.0,2
OD008511,CA-2017-149720,FUR-FU-10002501,0.6,6
OD008512,CA-2017-118003,FUR-FU-10002506,0.0,1
OD008513,CA-2017-118003,FUR-CH-10003817,0.0,3
OD008514,CA-2017-118003,FUR-CH-10004860,0.0,3
OD008515,CA-2016-141887,FUR-FU-10002268,0.2,14
OD008516,US-2016-160206,TEC-PH-10000148,0.0,1
OD008517,CA-2017-133074,OFF-PA-10004082,0.0,7
OD008518,CA-2017-161172,TEC-PH-10004348,0.4,2
OD008519,CA-2017-161172,FUR-FU-10003424,0.2,6
OD008520,CA-2017-161172,OFF-BI-10004654,0.7,3
OD008521,CA-2017-161172,TEC-AC-10004571,0.2,2
OD008522,CA-2017-161172,OFF-ST-10000675,0.2,2
OD008523,CA-2017-137624,FUR-CH-10001714,0.2,2
OD008524,CA-2016-156748,OFF-PA-10000380,0.0,4
OD008525,CA-2016-156748,OFF-PA-10002713,0.0,2
OD008526,CA-2016-156748,OFF-ST-10001370,0.0,7
OD008527,CA-2016-156748,FUR-CH-10000513,0.0,3
OD008528,CA-2015-169677,OFF-LA-10003223,0.0,2
OD008529,US-2014-163146,TEC-AC-10002217,0.0,3
OD008530,CA-2015-157343,OFF-BI-10003707,0.7,4
OD008531,CA-2015-157343,OFF-PA-10000552,0.2,5
OD008532,CA-2015-157343,OFF-AR-10003183,0.2,3
OD008533,CA-2017-147354,TEC-CO-10000971,0.2,2
OD008534,CA-2017-147354,OFF-BI-10003910,0.2,5
OD008535,CA-2015-157287,OFF-ST-10001172,0.2,2
OD008536,CA-2015-157287,FUR-CH-10001270,0.3,7
OD008537,CA-2014-137575,TEC-AC-10004571,0.0,2
OD008538,CA-2016-119074,FUR-FU-10004053,0.0,1
OD008539,CA-2016-119074,FUR-FU-10003731,0.0,4
OD008540,CA-2016-119074,OFF-BI-10000962,0.0,2
OD008541,CA-2015-149566,TEC-AC-10001266,0.0,3
OD008542,CA-2015-149566,OFF-LA-10000452,0.0,4
OD008543,CA-2015-126186,FUR-FU-10000073,0.2,4
OD008544,CA-2015-121132,OFF-LA-10002368,0.2,3
OD008545,CA-2015-121132,OFF-FA-10004248,0.2,4
OD008546,CA-2014-140473,TEC-CO-10004202,0.2,3
OD008547,US-2017-102904,TEC-AC-10000927,0.0,8
OD008548,CA-2016-102092,FUR-TA-10002530,0.0,7
OD008549,CA-2015-117884,TEC-AC-10002567,0.2,7
OD008550,CA-2015-117884,OFF-ST-10002182,0.2,9
OD008551,CA-2016-132829,TEC-PH-10004539,0.2,3
OD008552,CA-2016-132829,OFF-LA-10002945,0.2,9
OD008553,CA-2016-132829,TEC-PH-10004345,0.2,3
OD008554,CA-2016-132829,TEC-PH-10004912,0.2,3
OD008555,CA-2016-132829,FUR-FU-10000206,0.6,2
OD008556,CA-2016-123540,FUR-CH-10000847,0.0,5
OD008557,US-2017-108315,OFF-BI-10000822,0.7,3
OD008558,US-2017-108315,FUR-FU-10000747,0.2,6
OD008559,CA-2016-134110,TEC-PH-10002350,0.2,3
OD008560,CA-2016-134110,OFF-PA-10000697,0.2,4
OD008561,US-2016-136581,OFF-PA-10002787,0.2,6
OD008562,CA-2016-162390,OFF-BI-10004318,0.2,7
OD008563,CA-2016-162390,OFF-BI-10001721,0.2,13
OD008564,CA-2016-162390,TEC-CO-10004202,0.2,2
OD008565,CA-2016-162222,OFF-PA-10003893,0.2,3
OD008566,CA-2014-121629,TEC-MA-10004679,0.4,5
OD008567,CA-2015-164623,OFF-PA-10000249,0.0,2
OD008568,CA-2014-159849,OFF-FA-10000053,0.0,3
OD008569,CA-2017-101273,OFF-AP-10000804,0.2,4
OD008570,CA-2017-106747,FUR-FU-10004188,0.0,1
OD008571,CA-2017-146164,FUR-TA-10004915,0.0,2
OD008572,CA-2017-146164,OFF-ST-10001228,0.0,2
OD008573,CA-2016-111605,OFF-LA-10002368,0.0,1
OD008574,CA-2014-130673,FUR-FU-10003489,0.6,3
OD008575,CA-2014-130673,OFF-PA-10000289,0.2,2
OD008576,CA-2014-130673,TEC-AC-10004227,0.2,2
OD008577,CA-2014-130673,OFF-ST-10000636,0.2,5
OD008578,CA-2014-104808,OFF-BI-10003676,0.2,2
OD008579,US-2017-132927,OFF-BI-10001116,0.7,7
OD008580,CA-2017-162015,TEC-AC-10003832,0.0,5
OD008581,CA-2017-162015,OFF-AP-10003040,0.0,5
OD008582,CA-2015-138492,OFF-ST-10002583,0.2,2
OD008583,CA-2017-145338,OFF-AR-10002053,0.2,2
OD008584,CA-2017-126676,OFF-EN-10004846,0.0,3
OD008585,CA-2017-101700,OFF-EN-10003134,0.2,2
OD008586,CA-2017-101700,FUR-FU-10001025,0.2,3
OD008587,CA-2017-159667,TEC-AC-10002567,0.2,3
OD008588,CA-2017-159667,TEC-PH-10004094,0.2,4
OD008589,CA-2014-111934,OFF-BI-10004364,0.0,2
OD008590,CA-2014-111934,OFF-PA-10000474,0.0,1
OD008591,US-2016-117387,OFF-BI-10004308,0.2,4
OD008592,CA-2014-141110,OFF-BI-10002012,0.2,3
OD008593,CA-2014-141110,OFF-PA-10002586,0.0,3
OD008594,CA-2014-141110,OFF-AP-10000692,0.0,2
OD008595,CA-2014-141110,OFF-BI-10001553,0.2,1
OD008596,US-2014-133949,TEC-PH-10004908,0.2,7
OD008597,US-2016-116365,TEC-AC-10002217,0.2,2
OD008598,US-2016-116365,TEC-AC-10002942,0.2,3
OD008599,US-2016-116365,TEC-PH-10002890,0.2,5
OD008600,CA-2017-162936,TEC-AC-10003614,0.0,2
OD008601,CA-2014-151946,FUR-FU-10002878,0.0,2
OD008602,CA-2014-151946,OFF-AP-10001626,0.0,4
OD008603,CA-2014-151946,FUR-BO-10003272,0.2,2
OD008604,CA-2014-151946,FUR-FU-10002191,0.0,2
OD008605,CA-2017-123624,TEC-AC-10000682,0.0,5
OD008606,CA-2016-146437,OFF-AR-10000588,0.0,2
OD008607,CA-2016-138233,TEC-AC-10002001,0.0,3
OD008608,CA-2016-165918,OFF-LA-10003720,0.0,2
OD008609,CA-2016-165918,OFF-BI-10004364,0.2,3
OD008610,CA-2016-165918,OFF-PA-10000100,0.0,2
OD008611,CA-2016-165918,OFF-BI-10004826,0.2,3
OD008612,CA-2017-117513,FUR-TA-10001520,0.2,7
OD008613,CA-2017-132437,OFF-ST-10001031,0.0,4
OD008614,US-2017-119319,FUR-FU-10003878,0.6,5
OD008615,CA-2017-104318,OFF-AP-10000358,0.2,2
OD008616,US-2016-114230,OFF-ST-10000876,0.2,4
OD008617,CA-2015-136147,OFF-BI-10004224,0.7,6
OD008618,CA-2015-136147,TEC-AC-10004568,0.2,5
OD008619,CA-2015-156118,OFF-PA-10000533,0.2,3
OD008620,CA-2015-164084,OFF-ST-10003638,0.0,3
OD008621,CA-2015-164084,TEC-AC-10002305,0.0,5
OD008622,CA-2015-164084,OFF-BI-10000605,0.2,2
OD008623,CA-2015-164084,FUR-TA-10003569,0.4,2
OD008624,CA-2015-164084,OFF-FA-10003059,0.0,4
OD008625,CA-2016-107783,FUR-BO-10004409,0.5,5
OD008626,CA-2016-107783,OFF-BI-10000545,0.7,6
OD008627,CA-2016-107783,OFF-AP-10004052,0.2,3
OD008628,CA-2017-159793,FUR-BO-10001798,0.5,2
